region,Country,Glacier,RGI_Glacier_Area,Longitude,Latitude,Date,Date_Min,Date_Max,year
RGI60_08_Scandinavia,Norway,Sauanutbreen,7.614,6.43058637,59.96835277,1944-08-19,,,1944
RGI60_08_Scandinavia,Norway,Sauanutbreen,7.614,6.43058637,59.96835277,1948-09-27,,,1948
RGI60_08_Scandinavia,Norway,Sauanutbreen,7.614,6.43058637,59.96835277,1962-10-18,,,1962
RGI60_08_Scandinavia,Norway,Sauanutbreen,7.614,6.43058637,59.96835277,2016-09-13,,,2016
RGI60_08_Scandinavia,Norway,Nordre Folgefonna,5.413,6.437441,60.225311,2009-09-12,,,2009
RGI60_08_Scandinavia,Norway,Svartenutbreen,7.092,6.434469,60.010196,1966-09-07,,,1966
RGI60_08_Scandinavia,Norway,Midtre Folgefonna,3.098,6.50328,60.16484,1849-02-19,,,1849
RGI60_08_Scandinavia,Norway,Midtre Folgefonna,3.098,6.50328,60.16484,1943-02-19,,,1943
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1855-08-11,,,1855
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1865,,,1865
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1875,,,1875
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1879,,,1879
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1894,,,1894
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1899-08-02,,,1899
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1916-08-02,,,1916
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1921-08-03,,,1921
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1925-03-30,,,1925
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1927-08-18,,,1927
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1929-08-13,,,1929
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1931-11-14,,,1931
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1932-07-15,,,1932
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1936-01-04,,,1936
RGI60_08_Scandinavia,Norway,Mjølkedalsbreen,3.206,8.20863343,61.44201148,1937-01-30,,,1937
RGI60_08_Scandinavia,Norway,Nupsfonn,1.15,7.1315,59.895395,2019-08-24,,,2019
RGI60_08_Scandinavia,Norway,Nupsfonn,1.15,7.1315,59.895395,2025-09-20,,,2025
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1976-07-31,,,1976
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1977-08-05,,,1977
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1979,,,1979
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1979-06-30,,,1979
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1982-07-19,,,1982
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1984-07-29,,,1984
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1986,1986-06,1986-07,1986
RGI60_08_Scandinavia,Norway,Austre Okstindbreen,14.152,14.2747201,66.03921809,1987-07-16,,,1987
RGI60_08_Scandinavia,Norway,Ruteflotbreen,6.038,6.981872,61.727017,,2025-09-03 00:00:00,2025-09-09 00:00:00,2025
RGI60_10_NorthAsia,Mongolia,,2.222,90.97671,48.62438,,2021-07-27 00:00:00,2021-07-28 00:00:00,2021
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1900-08-23,,,1900
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1900-09-09,,,1900
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1901-08-31,,,1901
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1902-03-19,,,1902
RGI60_11_CentralEurope,Switzerland,Glacier de Plan Névé,"﻿0,661",6.948981,46.169935,1476,,,1476
RGI60_11_CentralEurope,Switzerland,Glacier de Plan Névé,"﻿0,661",6.948981,46.169935,1560,,,1560
RGI60_11_CentralEurope,Switzerland,Lower Grindelwald Glacier,18.84,8.056129,46.596996,1575,,,1575
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1594,,,1594
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1595,,,1595
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1596,,,1596
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1597,,,1597
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1598,,,1598
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1599,,,1599
RGI60_11_CentralEurope,Switzerland,Lower Grindelwald Glacier,18.84,8.056129,46.596996,1600,,,1600
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1600,,,1600
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1601,,,1601
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1602,,,1602
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1603,,,1603
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1604,,,1604
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1605,,,1605
RGI60_11_CentralEurope,France,Argentière,13.8,6.992929,45.946911,1904-06-04,,,1904
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1626,,,1626
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1629,,,1629
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1629,,,1629
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1630,,,1630
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1630,,,1630
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1631,,,1631
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1632,,,1632
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1633,,,1633
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1634,,,1634
RGI60_11_CentralEurope,Switzerland,Glacier de Plan Névé,"﻿0,661",6.948981,46.169935,1635,,,1635
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1635,,,1635
RGI60_11_CentralEurope,Switzerland,Glacier de Plan Névé,"﻿0,661",6.948981,46.169935,1636,,,1636
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1636,,,1636
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1637,,,1637
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1638,,,1638
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1639,,,1639
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1640,,,1640
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1641,,,1641
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1642,,,1642
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1643,,,1643
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1644,,,1644
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1645,,,1645
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1646,,,1646
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1678,,,1678
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1679,,,1679
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1680,,,1680
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1680,,,1680
RGI60_11_CentralEurope,Switzerland,Triftgletscher,"﻿1,787",7.985757,46.135621,1699,,,1699
RGI60_11_CentralEurope,Switzerland,Minstigergletscher,2.37,8.221239,46.515726,1707,,,1707
RGI60_11_CentralEurope,France,Glacier de Triolet,3.65,7.025,45.9,1717,,,1717
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1719,,,1719
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1724,,,1724
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1733,,,1733
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1738,,,1738
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1739,,,1739
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1740,,,1740
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1740,,,1740
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1741,,,1741
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1742,,,1742
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1743,,,1743
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1744,,,1744
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1745,,,1745
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1746,,,1746
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1747,,,1747
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1748,,,1748
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1749,,,1749
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1750,,,1750
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1752,,,1752
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.985926,45.673072,1752,,,1752
RGI60_11_CentralEurope,Switzerland,Hohbalmgletscher,1.73,7.896879,46.115378,1755,,,1755
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1764,,,1764
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1766,,,1766
RGI60_11_CentralEurope,Switzerland,Lower Grindelwald Glacier,18.84,8.056129,46.596996,1776,,,1776
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1790,,,1790
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1793,,,1793
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1798,,,1798
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1808,,,1808
RGI60_11_CentralEurope,Switzerland,Glacier de Mont Durand,6.9,7.36927736775,45.9361852218999,1818,,,1818
RGI60_11_CentralEurope,Switzerland,Bisgletscher,4.01,7.722082,46.10129,1819,,,1819
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1827,,,1827
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1827,,,1827
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1828,,,1828
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1834,,,1834
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1837,,,1837
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1839,,,1839
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1840,,,1840
RGI60_11_CentralEurope,Switzerland,Lower Grindelwald Glacier,18.84,8.056129,46.596996,1842,,,1842
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.960059,46.041675,1850,,,1850
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1859,,,1859
RGI60_11_CentralEurope,Switzerland,Fieschergletscher,31.33,8.14601,46.499539,1860,,,1860
RGI60_11_CentralEurope,Italy,Mont Velan,0.15,7.248362,45.891284,1863,,,1863
RGI60_11_CentralEurope,Italy,Macugnana-Gletscher,,,,1866,,,1866
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1871,,,1871
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1873,,,1873
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1874,,,1874
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1875,,,1875
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1876,,,1876
RGI60_11_CentralEurope,Switzerland,Glacier de Valsorey,1.89,7.257995,45.916154,1879,,,1879
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1892,,,1892
RGI60_11_CentralEurope,Austria,Schwenser-Ferner,,,,1893,,,1893
RGI60_11_CentralEurope,Switzerland,Rhonegletscher,15.84,8.38,46.58,1900,,,1900
RGI60_11_CentralEurope,Italy,Belvedere Glacier,4.45,7.911803,45.953396,1904,,,1904
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1909,,,1909
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1910,,,1910
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1911,,,1911
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1912,,,1912
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1913,,,1913
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1916,,,1916
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.959348,46.055967,1920,,,1920
RGI60_11_CentralEurope,Switzerland,Mellichgletscher,4.83,7.849974,46.042344,1920,,,1920
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.959348,46.055967,1921,,,1921
RGI60_11_CentralEurope,Switzerland,Allalingletscher,9.28,7.959348,46.055967,1922,,,1922
RGI60_11_CentralEurope,Italy,Brenva Glacier,7.82,6.914101,45.819929,1925,,,1925
RGI60_11_CentralEurope,Switzerland,Glacier de Crête Sèche/Glacier d'Otemma,"﻿11,614",7.395755,45.924579,1926,,,1926
RGI60_11_CentralEurope,Switzerland,Uistere Stampbachgletscher,0.27,7.84866,46.41019,1928,,,1928
RGI60_11_CentralEurope,Italy,Galambra,,6.87567,45.102,1932,,,1932
RGI60_11_CentralEurope,Italy,Rutor,8.11,6.988721,45.661102,1933,,,1933
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1933,,,1933
RGI60_11_CentralEurope,Italy,Galambra,,6.87567,45.102,1933,,,1933
RGI60_11_CentralEurope,France,Fond de Chauvet,0.04,6.828005,44.553656,1936,,,1936
RGI60_11_CentralEurope,Switzerland,Brunnifirn,2.42,8.793167,46.739421,1942,,,1942
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1944,,,1944
RGI60_11_CentralEurope,Switzerland,Uistere Stampbachgletscher,0.27,7.84866,46.41019,1945,,,1945
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1953,,,1953
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1955,,,1955
RGI60_11_CentralEurope,France,Fond de Chauvet,0.04,6.828005,44.553656,1956,,,1956
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1959,,,1959
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1960,,,1960
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1961,,,1961
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1961,,,1961
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1962,,,1962
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1964,,,1964
RGI60_11_CentralEurope,Switzerland,Rottalgletscher (BE),4.11,7.928143,46.52357,1967,,,1967
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1967,,,1967
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1967,,,1967
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1967,,,1967
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1968,,,1968
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1971,,,1971
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1975,,,1975
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1980,,,1980
RGI60_11_CentralEurope,Switzerland,Petit Plan Névé (VD),0.214,7.14,46.24,1983,,,1983
RGI60_11_CentralEurope,Switzerland,Glacier de Tortin,0.68,7.308046,46.089692,1984,,,1984
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1984,,,1984
RGI60_11_CentralEurope,Switzerland,Glacier de Tortin,0.68,7.308046,46.089692,1988,,,1988
RGI60_11_CentralEurope,Switzerland,Glacier du Grand Désert,1.21,7.35,46.07,1905-06-10,,,1905
RGI60_11_CentralEurope,Switzerland,Glacier du Grand Désert,1.21,7.335394,46.089152,1988,,,1988
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1991,,,1991
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1995,1995-07-15 00:00:00,1995-07-22 00:00:00,1995
RGI60_11_CentralEurope,Switzerland,Mälligagletscher,0.26,8.0,46.13,2011,,,2011
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,2016,2016-05-21 00:00:00,2016-06-15 00:00:00,2016
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,2017,2017-05-20 00:00:00,2017-06-04 00:00:00,2017
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,2019,2019-05-30 00:00:00,2019-05-31 00:00:00,2019
RGI60_11_CentralEurope,Switzerland,Aletsch Glacier,82.21,8.09196,46.440842,1907-08-15,,,1907
RGI60_11_CentralEurope,France,Tour Glacier,8.12,6.979105,45.996093,1910-07-20,,,1910
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1911-07-17,,,1911
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1918-08-02,,,1918
RGI60_11_CentralEurope,Switzerland,Bisgletscher,4.01,7.722082,46.10129,1918-12-25,,,1918
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1920-05-14,,,1920
RGI60_11_CentralEurope,Switzerland,Glacier d' Orny,1.3,7.063569,46.000007,1920-06-24,,,1920
RGI60_11_CentralEurope,Switzerland,Glacier d' Orny,1.3,7.063569,46.000007,1920-06-30,,,1920
RGI60_11_CentralEurope,Switzerland,Glacier d' Orny,1.3,7.063569,46.000007,1920-07-04,,,1920
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1920-09-24,,,1920
RGI60_11_CentralEurope,France,Mer de Glace,24.18,6.923984,45.923892,1920-09-25,,,1920
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1921-07-20,,,1921
RGI60_11_CentralEurope,Switzerland,Gruebengletscher (BE),1.95,8.26623,46.603943,1921-10-03,,,1921
RGI60_11_CentralEurope,Italy,Scerscen,"﻿4,667",9.875459,46.350699,1924-08-07,,,1924
RGI60_11_CentralEurope,Switzerland,Rhonegletscher,15.84,8.383169,46.580604,1926-09-06,,,1926
RGI60_11_CentralEurope,Switzerland,Hohberggletscher,3.23,7.82085468645,46.114076232,1926-09-10,,,1926
RGI60_11_CentralEurope,Switzerland,Glacier de Plan Névé,0.661,6.95,46.17,1926-09-21,,,1926
RGI60_11_CentralEurope,Switzerland,Upper Grindelwaldgletscher,9.02,8.091002,46.618406,1927-07-27,,,1927
RGI60_11_CentralEurope,Italy,Scerscen,"﻿4,667",9.875459,46.350699,1927-08-10,,,1927
RGI60_11_CentralEurope,Switzerland,Rhonegletscher,15.84,8.383169,46.580604,1927-08-13,,,1927
RGI60_11_CentralEurope,Switzerland,Albigna,2.59,9.647177,46.318298,1927-09-24,,,1927
RGI60_11_CentralEurope,Switzerland,Glacier d' Orny,1.3,7.06,46.0,1928-08-03,,,1928
RGI60_11_CentralEurope,Switzerland,Glacier de Saleina,6.97,7.082166,45.988683,1928-08-03,,,1928
RGI60_11_CentralEurope,Italy,Planpincieux Glacier,1.68,6.97566,45.85139,1929-06-17,,,1929
RGI60_11_CentralEurope,Italy,Brenva Glacier,7.82,6.914101,45.819929,1929-07-22,,,1929
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1930-06-20,,,1930
RGI60_11_CentralEurope,Switzerland,Glacier des Grands,1.02,7.001193,46.01285,1930-08-24,,,1930
RGI60_11_CentralEurope,Austria,Marzellferner/Schalfferner,"﻿7,148",10.92,46.8,1932-08-24,,,1932
RGI60_11_CentralEurope,Austria,Hochalmkees Glacier,2.33,13.35167,47.02556,1932-10-12,,,1932
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1933-07-18,,,1933
RGI60_11_CentralEurope,Switzerland,Rhonegletscher,15.84,8.38,46.58,1934-07-17,,,1934
RGI60_11_CentralEurope,France,Nantillons Glacier,0.57,6.904729,45.911825,1934-08-23,,,1934
RGI60_11_CentralEurope,Switzerland,Rottalgletscher (BE),4.11,7.928143,46.52357,1939-08-07,,,1939
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1942-07-06,,,1942
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1942-08-25,,,1942
RGI60_11_CentralEurope,Switzerland,Gruebengletscher (BE),1.95,8.26623,46.603943,1942-09-14,,,1942
RGI60_11_CentralEurope,Switzerland,Findelengletscher,14.31,7.816446,46.009747,1943-07-23,,,1943
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.02,46.02,1943-07-31,,,1943
RGI60_11_CentralEurope,Switzerland,Glacier du Mont-Miné,9.18,7.56,46.05,1943-08-23,,,1943
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1944-08-27,,,1944
RGI60_11_CentralEurope,France,Nantillons Glacier,0.57,6.904729,45.911825,1944-09-02,,,1944
RGI60_11_CentralEurope,Switzerland,Bisgletscher,4.01,7.722082,46.10129,1946-01-02,,,1946
RGI60_11_CentralEurope,Switzerland,Rhonegletscher,15.84,8.38,46.58,1947-08-09,,,1947
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1949-07-15,,,1949
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1950-08-10,,,1950
RGI60_11_CentralEurope,Switzerland,Tennbachgletscher,0.34,7.77832,46.435816,1951-06-17,,,1951
RGI60_11_CentralEurope,Switzerland,Lower Grindelwald Glacier,18.84,8.056129,46.613937,1951-07-02,,,1951
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1951-08-07,,,1951
RGI60_11_CentralEurope,Switzerland,Glacier du Mont-Miné,9.18,7.56,46.05,1952-08-04,,,1952
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1952-08-30,,,1952
RGI60_11_CentralEurope,Switzerland,Rottalgletscher (VS),"﻿0,145",8.00045,46.112746,1953-07-21,,,1953
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1954-08-20,,,1954
RGI60_11_CentralEurope,Switzerland,Vadret da Tschierva,"﻿7,803",9.84802,46.398701,1954-08-21,,,1954
RGI60_11_CentralEurope,Italy,Miage Glacier,"﻿10,986",6.871334,45.779394,1955-07-20,,,1955
RGI60_11_CentralEurope,Switzerland,Steingletscher,8.05,8.433497,46.72502,1956-07-29,,,1956
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1956-09-02,,,1956
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1957-08-07,,,1957
RGI60_11_CentralEurope,Switzerland,Bächenfirn,"﻿0,086",8.763268,46.749965,1957-08-13,,,1957
RGI60_11_CentralEurope,France,Glacier Noir,4.15,6.380385,44.915416,1958-08-02,,,1958
RGI60_11_CentralEurope,Switzerland,Grubengletscher (VS),1.14,7.974113,46.174511,1958-08-09,,,1958
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1958-08-14,,,1958
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1959-09-07,,,1959
RGI60_11_CentralEurope,Switzerland,Glacier du Trient,6.02,7.019776,46.024472,1960-08-05,,,1960
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1960-09-16,,,1960
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1961-09-14,,,1961
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1962-08-17,,,1962
RGI60_11_CentralEurope,France,Bossons,11.42,6.855992,45.888773,1963-07-28,,,1963
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1963-08-03,,,1963
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1964-08-26,,,1964
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1965-07-29,,,1965
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1966-08-02,,,1966
RGI60_11_CentralEurope,Switzerland,Hohberggletscher,3.23,7.82085468645,46.114076232,1966-09-15,,,1966
RGI60_11_CentralEurope,Switzerland,Grubengletscher (VS),1.14,7.974113,46.174511,1968-07-02,,,1968
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1968-07-20,,,1968
RGI60_11_CentralEurope,Switzerland,Glacier de Saleina,6.97,7.082166,45.988683,1969-07-16,,,1969
RGI60_11_CentralEurope,France,Mer de Glace,24.18,6.923984,45.923892,1969-07-25,,,1969
RGI60_11_CentralEurope,Switzerland,Gornergletscher,56.46,7.8076,45.96856,1969-07-29,,,1969
RGI60_11_CentralEurope,Switzerland,Grubengletscher (VS),1.14,7.974113,46.174511,1970-07-08,,,1970
RGI60_11_CentralEurope,Italy,Belvedere Glacier,4.45,7.914983,45.943292,1970-07-13,,,1970
